,time,load,temperature
3288,2019-10-20 06:00:00+00:00,6621.1796875,11.1557016372681
3289,2019-10-20 07:00:00+00:00,6921.96728515625,11.2809991836548
3290,2019-10-20 08:00:00+00:00,7573.603515625,10.7490873336792
3291,2019-10-20 09:00:00+00:00,7129.54443359375,11.9965009689331
3292,2019-10-20 10:00:00+00:00,7129.54443359375,11.9965009689331
3293,2019-10-20 11:00:00+00:00,6572.46240234375,13.6123657226563
3294,2019-10-20 12:00:00+00:00,6502.76708984375,14.0130977630615
3295,2019-10-20 13:00:00+00:00,6199.115234375,14.4071416854858
3296,2019-10-20 14:00:00+00:00,6491.3583984375,13.7238664627075
3297,2019-10-20 15:00:00+00:00,7321.26025390625,12.6932678222656
3298,2019-10-20 16:00:00+00:00,7321.26025390625,12.6932678222656
3299,2019-10-20 17:00:00+00:00,7826.09521484375,12.2042932510376
3300,2019-10-20 18:00:00+00:00,7599.30224609375,12.0155429840088
3301,2019-10-20 19:00:00+00:00,7415.99365234375,11.7148180007935
3302,2019-10-20 20:00:00+00:00,6702.95654296875,11.0929918289185
3303,2019-10-20 21:00:00+00:00,6429.244140625,10.532998085022
3304,2019-10-20 22:00:00+00:00,6429.244140625,10.532998085022
3305,2019-10-20 23:00:00+00:00,6509.4716796875,9.90744400024414
3306,2019-10-21 00:00:00+00:00,6350.06787109375,10.2478122711182
3307,2019-10-21 01:00:00+00:00,6497.05615234375,9.39513778686523
3308,2019-10-21 02:00:00+00:00,6945.70166015625,8.49246501922607
3309,2019-10-21 03:00:00+00:00,7781.76220703125,8.1222620010376
3310,2019-10-21 04:00:00+00:00,7781.76220703125,8.1222620010376
3311,2019-10-21 05:00:00+00:00,8945.8310546875,7.55002737045288
3312,2019-10-21 06:00:00+00:00,9061.1181640625,7.78717947006226
3313,2019-10-21 07:00:00+00:00,9160.6259765625,8.20415115356445
3314,2019-10-21 08:00:00+00:00,8721.4052734375,9.25817966461182
3315,2019-10-21 09:00:00+00:00,8777.9130859375,9.23553943634033
3316,2019-10-21 10:00:00+00:00,8777.9130859375,9.23553943634033
3317,2019-10-21 11:00:00+00:00,8575.5107421875,9.79190444946289
3318,2019-10-21 12:00:00+00:00,8480.3974609375,9.34356689453125
3319,2019-10-21 13:00:00+00:00,8559.3232421875,9.22999286651611
3320,2019-10-21 14:00:00+00:00,8813.9423828125,9.22142124176025
3321,2019-10-21 15:00:00+00:00,9468.0087890625,8.93435668945313
3322,2019-10-21 16:00:00+00:00,9468.0087890625,8.93435668945313
3323,2019-10-21 17:00:00+00:00,9012.767578125,9.9823169708252
3324,2019-10-21 18:00:00+00:00,8539.2333984375,10.7238388061523
3325,2019-10-21 19:00:00+00:00,8168.4462890625,10.8302698135376
3326,2019-10-21 20:00:00+00:00,7553.8037109375,10.761305809021
3327,2019-10-21 21:00:00+00:00,6999.66943359375,10.886736869812
3328,2019-10-21 22:00:00+00:00,6999.66943359375,10.886736869812
3329,2019-10-21 23:00:00+00:00,6567.490234375,10.7957229614258
3330,2019-10-22 00:00:00+00:00,6210.3349609375,11.2085294723511
3331,2019-10-22 01:00:00+00:00,6210.52587890625,11.2557792663574
3332,2019-10-22 02:00:00+00:00,6181.7275390625,11.3222503662109
3333,2019-10-22 03:00:00+00:00,6815.5810546875,11.4033231735229
3334,2019-10-22 04:00:00+00:00,6815.5810546875,11.4033231735229
3335,2019-10-22 05:00:00+00:00,7494.970703125,11.8119840621948
3336,2019-10-22 06:00:00+00:00,7686.7578125,11.97532081604
3337,2019-10-22 07:00:00+00:00,7677.962890625,12.5091590881348
3338,2019-10-22 08:00:00+00:00,6478.4814453125,13.8712959289551
3339,2019-10-22 09:00:00+00:00,6069.6171875,14.3776712417603
3340,2019-10-22 10:00:00+00:00,6069.6171875,14.3776712417603
3341,2019-10-22 11:00:00+00:00,5504.20361328125,14.9863471984863
3342,2019-10-22 12:00:00+00:00,5329.24072265625,15.030858039856
3343,2019-10-22 13:00:00+00:00,5589.98828125,14.7401523590088
3344,2019-10-22 14:00:00+00:00,5909.85986328125,14.1942672729492
3345,2019-10-22 15:00:00+00:00,6436.02587890625,13.9296112060547
3346,2019-10-22 16:00:00+00:00,6436.02587890625,13.9296112060547
3347,2019-10-22 17:00:00+00:00,7061.50732421875,13.6080760955811
3348,2019-10-22 18:00:00+00:00,6790.58837890625,13.4769821166992
3349,2019-10-22 19:00:00+00:00,6856.00244140625,13.0876016616821
3350,2019-10-22 20:00:00+00:00,6404.67138671875,12.8828935623169
3351,2019-10-22 21:00:00+00:00,5834.6328125,12.8234710693359
3352,2019-10-22 22:00:00+00:00,5834.6328125,12.8234710693359
3353,2019-10-22 23:00:00+00:00,5684.021484375,12.8022413253784
3354,2019-10-23 00:00:00+00:00,5603.98974609375,12.8784694671631
3355,2019-10-23 01:00:00+00:00,5473.19189453125,12.727352142334
3356,2019-10-23 02:00:00+00:00,5722.6181640625,12.3977651596069
3357,2019-10-23 03:00:00+00:00,6802.97607421875,11.7841186523438
3358,2019-10-23 04:00:00+00:00,6802.97607421875,11.7841186523438
3359,2019-10-23 05:00:00+00:00,8588.3505859375,10.4150562286377
3360,2019-10-23 06:00:00+00:00,8082.125,11.5851917266846
3361,2019-10-23 07:00:00+00:00,6910.044921875,13.2911138534546
3362,2019-10-23 08:00:00+00:00,5697.12841796875,14.7136249542236
3363,2019-10-23 09:00:00+00:00,5498.5947265625,15.4566783905029
3364,2019-10-23 10:00:00+00:00,5498.5947265625,15.4566783905029
3365,2019-10-23 11:00:00+00:00,5206.13818359375,15.5428466796875
3366,2019-10-23 12:00:00+00:00,5572.7216796875,15.0147495269775
3367,2019-10-23 13:00:00+00:00,5654.13427734375,14.7313089370728
3368,2019-10-23 14:00:00+00:00,5980.45654296875,14.7128524780273
3369,2019-10-23 15:00:00+00:00,5980.45654296875,14.7128524780273
3370,2019-10-23 16:00:00+00:00,5980.45654296875,14.7128524780273
3371,2019-10-23 17:00:00+00:00,8785.70703125,11.2781982421875
3372,2019-10-23 18:00:00+00:00,8328.54296875,10.7697811126709
3373,2019-10-23 19:00:00+00:00,8114.10595703125,10.390438079834
3374,2019-10-23 20:00:00+00:00,7525.63037109375,10.2995357513428
3375,2019-10-23 21:00:00+00:00,6678.62939453125,10.6748847961426
3376,2019-10-23 22:00:00+00:00,6678.62939453125,10.6748847961426
3377,2019-10-23 23:00:00+00:00,7090.49267578125,9.66108512878418
3378,2019-10-24 00:00:00+00:00,7010.435546875,9.65476512908936
3379,2019-10-24 01:00:00+00:00,6666.95458984375,10.1621627807617
3380,2019-10-24 02:00:00+00:00,6722.4443359375,9.92964935302734
3381,2019-10-24 03:00:00+00:00,8134.0849609375,9.08253479003906
3382,2019-10-24 04:00:00+00:00,8134.0849609375,9.08253479003906
3383,2019-10-24 05:00:00+00:00,9363.72265625,8.88406753540039
3384,2019-10-24 06:00:00+00:00,9126.14453125,9.63577461242676
3385,2019-10-24 07:00:00+00:00,8003.3681640625,11.3742341995239
3386,2019-10-24 08:00:00+00:00,7150.60986328125,12.2544679641724
3387,2019-10-24 09:00:00+00:00,8003.3681640625,11.3742341995239
3388,2019-10-24 10:00:00+00:00,6593.95166015625,12.8237829208374
3389,2019-10-24 11:00:00+00:00,6098.5166015625,13.5395412445068
3390,2019-10-24 12:00:00+00:00,6153.0673828125,14.0262012481689
3391,2019-10-24 13:00:00+00:00,6061.517578125,13.9929113388062
3392,2019-10-24 14:00:00+00:00,6612.501953125,13.7306470870972
3393,2019-10-24 15:00:00+00:00,6831.6953125,13.5293788909912
3394,2019-10-24 16:00:00+00:00,6831.6953125,13.5293788909912
3395,2019-10-24 17:00:00+00:00,7364.6337890625,13.0784587860107
3396,2019-10-24 18:00:00+00:00,7335.05078125,12.6965446472168
3397,2019-10-24 19:00:00+00:00,6743.40478515625,12.8876028060913
3398,2019-10-24 20:00:00+00:00,5987.71728515625,13.0245313644409
3399,2019-10-24 21:00:00+00:00,5734.7041015625,12.9215240478516
3400,2019-10-24 22:00:00+00:00,5734.7041015625,12.9215240478516
3401,2019-10-24 23:00:00+00:00,4996.08056640625,13.5781373977661
3402,2019-10-25 00:00:00+00:00,5098.373046875,13.5366315841675
3403,2019-10-25 01:00:00+00:00,5333.974609375,12.6676435470581
3404,2019-10-25 02:00:00+00:00,5291.787109375,12.3260879516602
3405,2019-10-25 03:00:00+00:00,5889.41650390625,12.4585638046265
3406,2019-10-25 04:00:00+00:00,5889.41650390625,12.4585638046265
3407,2019-10-25 05:00:00+00:00,6577.61279296875,12.9883098602295
3408,2019-10-25 06:00:00+00:00,6349.9580078125,13.5070753097534
3409,2019-10-25 07:00:00+00:00,6091.85546875,14.2253456115723
3410,2019-10-25 08:00:00+00:00,6201.2080078125,14.3051891326904
3411,2019-10-25 09:00:00+00:00,5371.79345703125,15.3638515472412
3412,2019-10-25 10:00:00+00:00,5371.79345703125,15.3638515472412
3413,2019-10-25 11:00:00+00:00,5371.79345703125,15.3638515472412
3414,2019-10-25 12:00:00+00:00,4912.27587890625,16.3929748535156
3415,2019-10-25 13:00:00+00:00,4912.27587890625,16.3929748535156
3416,2019-10-25 14:00:00+00:00,4912.27587890625,16.3929748535156
3417,2019-10-25 15:00:00+00:00,6627.109375,14.0618677139282
3418,2019-10-25 16:00:00+00:00,6627.109375,14.0618677139282
3419,2019-10-25 17:00:00+00:00,7808.92529296875,11.8174934387207
3420,2019-10-25 18:00:00+00:00,8301.6435546875,10.7942008972168
3421,2019-10-25 19:00:00+00:00,7835.89990234375,10.5284605026245
3422,2019-10-25 20:00:00+00:00,7477.2412109375,10.2483787536621
3423,2019-10-25 21:00:00+00:00,7375.08984375,9.90453052520752
3424,2019-10-25 22:00:00+00:00,7375.08984375,9.90453052520752
3425,2019-10-25 23:00:00+00:00,8926.169921875,9.41115760803223
3426,2019-10-26 00:00:00+00:00,7985.29296875,9.51269435882568
3427,2019-10-26 01:00:00+00:00,7351.736328125,9.67593860626221
3428,2019-10-26 02:00:00+00:00,6940.64697265625,9.75467586517334
3429,2019-10-26 03:00:00+00:00,7596.80615234375,9.084397315979
3430,2019-10-26 04:00:00+00:00,7596.80615234375,9.084397315979
3431,2019-10-26 05:00:00+00:00,9562.2001953125,6.23779296875
3432,2019-10-26 06:00:00+00:00,9528.466796875,6.44919586181641
3433,2019-10-26 07:00:00+00:00,9490.572265625,7.58691787719727
3434,2019-10-26 08:00:00+00:00,8958.8349609375,8.38465213775635
3435,2019-10-26 09:00:00+00:00,7985.8046875,11.8438491821289
3436,2019-10-26 10:00:00+00:00,7985.8046875,11.8438491821289
3437,2019-10-26 11:00:00+00:00,9250.083984375,8.59408187866211
3438,2019-10-26 12:00:00+00:00,9571.3056640625,7.899827003479
3439,2019-10-26 13:00:00+00:00,9623.77734375,7.05211639404297
3440,2019-10-26 14:00:00+00:00,9610.6015625,7.1724648475647
3441,2019-10-26 15:00:00+00:00,9610.6015625,7.1724648475647
3442,2019-10-26 16:00:00+00:00,9610.6015625,7.1724648475647
3443,2019-10-26 17:00:00+00:00,9574.8798828125,7.63267183303833
3444,2019-10-26 18:00:00+00:00,9533.29296875,7.73141670227051
3445,2019-10-26 19:00:00+00:00,8751.9765625,7.78196382522583
3446,2019-10-26 20:00:00+00:00,8259.310546875,7.86804103851318
3447,2019-10-26 21:00:00+00:00,8192.6162109375,7.47373914718628
3448,2019-10-26 22:00:00+00:00,8192.6162109375,7.47373914718628
3449,2019-10-26 23:00:00+00:00,8192.6162109375,7.47373914718628
3450,2019-10-27 00:00:00+00:00,8212.6357421875,7.16536331176758
3451,2019-10-27 02:00:00+00:00,8212.6357421875,7.16536331176758
3452,2019-10-27 03:00:00+00:00,7889.77978515625,6.69551944732666
3453,2019-10-27 04:00:00+00:00,7889.77978515625,6.69551944732666
3454,2019-10-27 05:00:00+00:00,9350.6162109375,5.23812007904053
3455,2019-10-27 06:00:00+00:00,9462.3671875,4.94855976104736
3456,2019-10-27 07:00:00+00:00,9475.7744140625,4.99564790725708
3457,2019-10-27 08:00:00+00:00,9533.5302734375,4.64716911315918
3458,2019-10-27 09:00:00+00:00,9526.0048828125,4.45477962493896
3459,2019-10-27 10:00:00+00:00,9526.0048828125,4.45477962493896
3460,2019-10-27 11:00:00+00:00,9591.2353515625,6.74714279174805
3461,2019-10-27 12:00:00+00:00,9611.6064453125,6.95054817199707
3462,2019-10-27 13:00:00+00:00,9617.4970703125,7.13623714447021
3463,2019-10-27 14:00:00+00:00,9512.654296875,6.36071157455444
3464,2019-10-27 15:00:00+00:00,9512.654296875,6.36071157455444
3465,2019-10-27 16:00:00+00:00,9512.654296875,6.36071157455444
3466,2019-10-27 17:00:00+00:00,9625.1689453125,6.71375751495361
3467,2019-10-27 18:00:00+00:00,9595.7001953125,6.39919137954712
3468,2019-10-27 19:00:00+00:00,9579.978515625,5.57670831680298
3469,2019-10-27 20:00:00+00:00,9601.8349609375,4.35843563079834
3470,2019-10-27 21:00:00+00:00,9562.8837890625,4.1473708152771
3471,2019-10-27 22:00:00+00:00,9562.8837890625,4.1473708152771
3472,2019-10-27 23:00:00+00:00,9529.5126953125,2.97545123100281
3473,2019-10-28 00:00:00+00:00,9491.7578125,2.51428818702698
3474,2019-10-28 01:00:00+00:00,9451.1728515625,2.15899205207825
3475,2019-10-28 02:00:00+00:00,9404.185546875,1.84191834926605
3476,2019-10-28 03:00:00+00:00,9350.4921875,2.29792547225952
3477,2019-10-28 04:00:00+00:00,9350.4921875,2.29792547225952
3478,2019-10-28 05:00:00+00:00,9406.236328125,1.70012295246124
3479,2019-10-28 06:00:00+00:00,10010.52734375,2.21676111221313
3480,2019-10-28 07:00:00+00:00,11933.2431640625,3.27860927581787
3481,2019-10-28 08:00:00+00:00,12066.0419921875,3.70395827293396
3482,2019-10-28 09:00:00+00:00,11534.0751953125,4.85251188278198
3483,2019-10-28 10:00:00+00:00,11534.0751953125,4.85251188278198
3484,2019-10-28 11:00:00+00:00,10345.5400390625,5.74389123916626
3485,2019-10-28 12:00:00+00:00,10058.5751953125,5.95891809463501
3486,2019-10-28 13:00:00+00:00,11231.259765625,5.65758323669434
3487,2019-10-28 14:00:00+00:00,11164.7890625,4.76367902755737
3488,2019-10-28 15:00:00+00:00,11164.7890625,4.76367902755737
3489,2019-10-28 16:00:00+00:00,11164.7890625,4.76367902755737
3490,2019-10-28 17:00:00+00:00,12044.6982421875,3.8233048915863
3491,2019-10-28 18:00:00+00:00,11628.8896484375,3.47460722923279
3492,2019-10-28 19:00:00+00:00,11617.337890625,3.12643241882324
3493,2019-10-28 20:00:00+00:00,11593.79296875,2.59219813346863
3494,2019-10-28 21:00:00+00:00,11537.9404296875,2.29207754135132
3495,2019-10-28 22:00:00+00:00,11537.9404296875,2.29207754135132
3496,2019-10-28 23:00:00+00:00,11446.390625,3.28477144241333
3497,2019-10-29 00:00:00+00:00,11254.126953125,3.51589155197144
3498,2019-10-29 01:00:00+00:00,11299.0888671875,3.24783110618591
3499,2019-10-29 02:00:00+00:00,11454.5341796875,3.1303014755249
3500,2019-10-29 03:00:00+00:00,11411.3310546875,3.35033059120178
3501,2019-10-29 04:00:00+00:00,11411.3310546875,3.35033059120178
3502,2019-10-29 05:00:00+00:00,12484.1083984375,2.71701526641846
3503,2019-10-29 06:00:00+00:00,12532.5537109375,2.68740177154541
3504,2019-10-29 07:00:00+00:00,12581.61328125,3.65110635757446
3505,2019-10-29 08:00:00+00:00,12094.6181640625,4.11069202423096
3506,2019-10-29 09:00:00+00:00,11615.4931640625,4.847571849823
3507,2019-10-29 10:00:00+00:00,11615.4931640625,4.847571849823
3508,2019-10-29 11:00:00+00:00,9763.271484375,6.09807062149048
3509,2019-10-29 12:00:00+00:00,9464.07421875,6.50851583480835
3510,2019-10-29 13:00:00+00:00,9613.63671875,7.17116069793701
3511,2019-10-29 14:00:00+00:00,10431.0048828125,7.38490581512451
3512,2019-10-29 15:00:00+00:00,11976.890625,6.18621110916138
3513,2019-10-29 16:00:00+00:00,11976.890625,6.18621110916138
3514,2019-10-29 17:00:00+00:00,12442.16796875,4.42137002944946
3515,2019-10-29 18:00:00+00:00,12600.7392578125,3.72090268135071
3516,2019-10-29 19:00:00+00:00,12367.783203125,3.43423342704773
3517,2019-10-29 20:00:00+00:00,12076.224609375,2.7996141910553
3518,2019-10-29 21:00:00+00:00,11911.291015625,2.37285351753235
3519,2019-10-29 22:00:00+00:00,11911.291015625,2.37285351753235
3520,2019-10-29 23:00:00+00:00,11462.3544921875,1.57492899894714
3521,2019-10-30 00:00:00+00:00,11452.8251953125,1.31311070919037
3522,2019-10-30 01:00:00+00:00,11408.970703125,0.676905870437622
3523,2019-10-30 02:00:00+00:00,11416.2822265625,0.142527773976326
3524,2019-10-30 03:00:00+00:00,11414.580078125,0.0421061366796494
3525,2019-10-30 04:00:00+00:00,11414.580078125,0.0421061366796494
3526,2019-10-30 05:00:00+00:00,12936.1904296875,-0.0313092321157455
3527,2019-10-30 06:00:00+00:00,13014.97265625,1.34583461284637
3528,2019-10-30 07:00:00+00:00,12800.4619140625,2.9008846282959
3529,2019-10-30 08:00:00+00:00,11832.462890625,4.55645704269409
3530,2019-10-30 09:00:00+00:00,11618.3955078125,5.47661066055298
3531,2019-10-30 10:00:00+00:00,11618.3955078125,5.47661066055298
3532,2019-10-30 11:00:00+00:00,11508.8583984375,6.4213924407959
3533,2019-10-30 12:00:00+00:00,10788.4267578125,7.26159763336182
3534,2019-10-30 13:00:00+00:00,10926.2265625,7.3124041557312
3535,2019-10-30 14:00:00+00:00,11824.673828125,6.18126630783081
3536,2019-10-30 15:00:00+00:00,12090.6591796875,4.60772705078125
3537,2019-10-30 16:00:00+00:00,12090.6591796875,4.60772705078125
3538,2019-10-30 17:00:00+00:00,12090.6591796875,4.60772705078125
3539,2019-10-30 18:00:00+00:00,12060.37890625,4.3677659034729
3540,2019-10-30 19:00:00+00:00,12060.37890625,4.3677659034729
3541,2019-10-30 20:00:00+00:00,12060.37890625,4.3677659034729
3542,2019-10-30 21:00:00+00:00,11821.8388671875,3.93431711196899
3543,2019-10-30 22:00:00+00:00,11821.8388671875,3.93431711196899
3544,2019-10-30 23:00:00+00:00,10214.673828125,4.95524024963379
3545,2019-10-31 00:00:00+00:00,10405.1474609375,4.77365970611572
3546,2019-10-31 01:00:00+00:00,10919.1640625,4.0136981010437
3547,2019-10-31 02:00:00+00:00,11444.384765625,3.48786091804504
3548,2019-10-31 03:00:00+00:00,11402.4638671875,3.48803472518921
3549,2019-10-31 04:00:00+00:00,11402.4638671875,3.48803472518921
3550,2019-10-31 05:00:00+00:00,11455.6611328125,4.0980224609375
3551,2019-10-31 06:00:00+00:00,11907.8271484375,4.31856870651245
3552,2019-10-31 07:00:00+00:00,11932.7939453125,4.93156337738037
3553,2019-10-31 08:00:00+00:00,11782.2373046875,6.28030872344971
3554,2019-10-31 09:00:00+00:00,11371.64453125,7.23647594451904
3555,2019-10-31 10:00:00+00:00,11371.64453125,7.23647594451904
3556,2019-10-31 11:00:00+00:00,9782.5771484375,8.14864444732666
3557,2019-10-31 12:00:00+00:00,9577.0634765625,8.57488918304443
3558,2019-10-31 13:00:00+00:00,10129.8603515625,8.50742149353027
3559,2019-10-31 14:00:00+00:00,10749.80859375,7.83799886703491
3560,2019-10-31 15:00:00+00:00,11163.6396484375,6.45046854019165
3561,2019-10-31 16:00:00+00:00,11163.6396484375,6.45046854019165
3562,2019-10-31 17:00:00+00:00,11726.8310546875,6.34965515136719
3563,2019-10-31 18:00:00+00:00,11710.6240234375,4.98098611831665
3564,2019-10-31 19:00:00+00:00,12138.0888671875,3.22729134559631
3565,2019-10-31 20:00:00+00:00,12071.7763671875,2.91274094581604
3566,2019-10-31 21:00:00+00:00,11983.9638671875,2.76993441581726
3567,2019-10-31 22:00:00+00:00,11983.9638671875,2.76993441581726
3568,2019-10-31 23:00:00+00:00,11320.2685546875,1.57120215892792
3569,2019-11-01 00:00:00+00:00,11436.8134765625,1.26665866374969
3570,2019-11-01 01:00:00+00:00,11511.1552734375,1.2181990146637
3571,2019-11-01 02:00:00+00:00,11447.640625,1.2173056602478
3572,2019-11-01 03:00:00+00:00,11417.958984375,0.983440220355988
3573,2019-11-01 04:00:00+00:00,11417.958984375,0.983440220355988
3574,2019-11-01 05:00:00+00:00,12330.07421875,1.11986267566681
3575,2019-11-01 06:00:00+00:00,12769.7041015625,1.20963835716248
3576,2019-11-01 07:00:00+00:00,12880.5703125,2.30440068244934
3577,2019-11-01 08:00:00+00:00,12612.9912109375,3.49706745147705
3578,2019-11-01 09:00:00+00:00,12317.28125,4.94136667251587
3579,2019-11-01 10:00:00+00:00,12317.28125,4.94136667251587
3580,2019-11-01 11:00:00+00:00,10375.1484375,7.20529651641846
3581,2019-11-01 12:00:00+00:00,10183.115234375,7.40505647659302
3582,2019-11-01 13:00:00+00:00,10701.1328125,7.31571292877197
3583,2019-11-01 14:00:00+00:00,11169.2060546875,6.8143482208252
3584,2019-11-01 15:00:00+00:00,11410.162109375,6.87625694274902
3585,2019-11-01 16:00:00+00:00,11410.162109375,6.87625694274902
3586,2019-11-01 17:00:00+00:00,10783.0205078125,7.10913228988647
3587,2019-11-01 18:00:00+00:00,10671.3896484375,6.89114904403687
3588,2019-11-01 19:00:00+00:00,10310.1044921875,7.13647747039795
3589,2019-11-01 20:00:00+00:00,10279.2373046875,7.1641788482666
3590,2019-11-01 21:00:00+00:00,10166.0576171875,6.36227369308472
3591,2019-11-01 22:00:00+00:00,10166.0576171875,6.36227369308472
3592,2019-11-01 23:00:00+00:00,8946.3759765625,7.28124332427979
3593,2019-11-02 00:00:00+00:00,8702.9580078125,7.72632741928101
3594,2019-11-02 01:00:00+00:00,8766.962890625,7.47413873672485
3595,2019-11-02 02:00:00+00:00,8624.0009765625,8.38030529022217
3596,2019-11-02 03:00:00+00:00,8637.0634765625,8.32756996154785
3597,2019-11-02 04:00:00+00:00,8637.0634765625,8.32756996154785
3598,2019-11-02 05:00:00+00:00,8466.474609375,8.86346340179443
3599,2019-11-02 06:00:00+00:00,8647.2900390625,9.05134296417236
3600,2019-11-02 07:00:00+00:00,8610.83984375,9.17986965179443
3601,2019-11-02 08:00:00+00:00,8824.154296875,9.47336006164551
3602,2019-11-02 09:00:00+00:00,8845.291015625,9.77096462249756
3603,2019-11-02 10:00:00+00:00,8845.291015625,9.77096462249756
3604,2019-11-02 11:00:00+00:00,9443.62890625,8.8524112701416
3605,2019-11-02 12:00:00+00:00,9350.3642578125,7.67863893508911
3606,2019-11-02 13:00:00+00:00,9391.546875,7.73200416564941
3607,2019-11-02 14:00:00+00:00,10565.87109375,7.63897752761841
3608,2019-11-02 15:00:00+00:00,9341.1328125,7.77214670181274
3609,2019-11-02 16:00:00+00:00,9341.1328125,7.77214670181274
3610,2019-11-02 17:00:00+00:00,9170.74609375,7.32900428771973
3611,2019-11-02 18:00:00+00:00,8920.1396484375,7.48735666275024
3612,2019-11-02 19:00:00+00:00,8689.4580078125,7.92522716522217
3613,2019-11-02 20:00:00+00:00,8478.490234375,7.45573234558105
3614,2019-11-02 21:00:00+00:00,7906.18359375,6.73564767837524
3615,2019-11-02 22:00:00+00:00,7906.18359375,6.73564767837524
3616,2019-11-02 23:00:00+00:00,7637.57763671875,6.66155052185059
3617,2019-11-03 00:00:00+00:00,7553.0556640625,6.80000829696655
3618,2019-11-03 01:00:00+00:00,7584.16845703125,6.67955875396729
3619,2019-11-03 02:00:00+00:00,7729.8603515625,6.39369630813599
3620,2019-11-03 03:00:00+00:00,8072.41943359375,6.04144811630249
3621,2019-11-03 04:00:00+00:00,8072.41943359375,6.04144811630249
3622,2019-11-03 05:00:00+00:00,9064.7861328125,5.32020568847656
3623,2019-11-03 06:00:00+00:00,9659.287109375,5.01035976409912
3624,2019-11-03 07:00:00+00:00,10322.2197265625,4.89167594909668
3625,2019-11-03 08:00:00+00:00,11042.900390625,4.93904829025269
3626,2019-11-03 09:00:00+00:00,10915.6845703125,5.17303371429443
3627,2019-11-03 10:00:00+00:00,10915.6845703125,5.17303371429443
3628,2019-11-03 11:00:00+00:00,10555.6953125,5.58609533309937
3629,2019-11-03 12:00:00+00:00,10740.4072265625,5.48133134841919
3630,2019-11-03 13:00:00+00:00,10526.1982421875,5.77199125289917
3631,2019-11-03 14:00:00+00:00,10475.955078125,5.86254215240479
3632,2019-11-03 15:00:00+00:00,10610.74609375,5.77014780044556
3633,2019-11-03 16:00:00+00:00,10610.74609375,5.77014780044556
3634,2019-11-03 17:00:00+00:00,11093.3603515625,5.3493800163269
3635,2019-11-03 18:00:00+00:00,11047.0458984375,5.33381319046021
3636,2019-11-03 19:00:00+00:00,10771.427734375,5.5936017036438
3637,2019-11-03 20:00:00+00:00,10334.701171875,5.03275394439697
3638,2019-11-03 21:00:00+00:00,9773.3662109375,5.3060941696167
3639,2019-11-03 22:00:00+00:00,9773.3662109375,5.3060941696167
3640,2019-11-03 23:00:00+00:00,9304.6669921875,5.18678951263428
3641,2019-11-04 00:00:00+00:00,9202.826171875,5.08979511260986
3642,2019-11-04 01:00:00+00:00,9208.0361328125,4.95976591110229
3643,2019-11-04 02:00:00+00:00,9878.361328125,4.65163707733154
3644,2019-11-04 03:00:00+00:00,10741.056640625,4.16618013381958
3645,2019-11-04 04:00:00+00:00,10741.056640625,4.16618013381958
3646,2019-11-04 05:00:00+00:00,11504.7666015625,4.25788402557373
3647,2019-11-04 06:00:00+00:00,11497.51171875,4.56246662139893
3648,2019-11-04 07:00:00+00:00,11041.4931640625,4.84749984741211
3649,2019-11-04 08:00:00+00:00,11514.6650390625,5.31884336471558
3650,2019-11-04 09:00:00+00:00,10880.091796875,5.85671186447144
3651,2019-11-04 10:00:00+00:00,10880.091796875,5.85671186447144
3652,2019-11-04 11:00:00+00:00,9851.9541015625,6.10612630844116
3653,2019-11-04 12:00:00+00:00,10247.84375,6.04677104949951
3654,2019-11-04 13:00:00+00:00,10257.0546875,5.58864259719849
3655,2019-11-04 14:00:00+00:00,10612.35546875,4.95203542709351
3656,2019-11-04 15:00:00+00:00,11044.4501953125,4.80768156051636
3657,2019-11-04 16:00:00+00:00,11044.4501953125,4.80768156051636
3658,2019-11-04 17:00:00+00:00,11109.13671875,5.06724691390991
3659,2019-11-04 18:00:00+00:00,11120.88671875,4.47158193588257
3660,2019-11-04 19:00:00+00:00,11142.197265625,4.19067096710205
3661,2019-11-04 20:00:00+00:00,11094.357421875,4.28236055374146
3662,2019-11-04 21:00:00+00:00,10795.5126953125,4.15592670440674
3663,2019-11-04 22:00:00+00:00,10795.5126953125,4.15592670440674
3664,2019-11-04 23:00:00+00:00,10463.5185546875,3.47895312309265
3665,2019-11-05 00:00:00+00:00,10686.3193359375,2.9662389755249
3666,2019-11-05 01:00:00+00:00,10886.078125,2.51761412620544
3667,2019-11-05 02:00:00+00:00,11030.7880859375,1.8582615852356
3668,2019-11-05 03:00:00+00:00,10951.501953125,1.68426668643951
3669,2019-11-05 04:00:00+00:00,10951.501953125,1.68426668643951
3670,2019-11-05 05:00:00+00:00,11937.2080078125,2.12253165245056
3671,2019-11-05 06:00:00+00:00,11963.3798828125,2.31671476364136
3672,2019-11-05 07:00:00+00:00,11988.3515625,2.62111902236938
3673,2019-11-05 08:00:00+00:00,11883.947265625,3.19624996185303
3674,2019-11-05 09:00:00+00:00,11495.822265625,3.8576512336731
3675,2019-11-05 10:00:00+00:00,11495.822265625,3.8576512336731
3676,2019-11-05 11:00:00+00:00,11101.1015625,5.09446001052856
3677,2019-11-05 12:00:00+00:00,11100.9208984375,5.03035545349121
3678,2019-11-05 13:00:00+00:00,11117.873046875,4.92298412322998
3679,2019-11-05 14:00:00+00:00,11135.0712890625,4.35156154632568
3680,2019-11-05 15:00:00+00:00,11407.4609375,3.64385437965393
